loan_amnt,term,int_rate,annual_inc,dti,credit_history_length,revol_util,delinq_2yrs,loan_status,income_to_loan_ratio,high_dti,long_credit_history,high_revol_util
29938,60,12.00077802771906,85571,20.320489533415472,21,79.65536231013203,4,1,2.8582737657826174,1,1,1
7443,60,13.881289828410623,44715,19.31144675538064,9,85.15308052874937,3,1,6.007658202337767,0,0,1
15457,36,6.286473944665714,35750,30.046982850931744,8,62.31732430313927,1,0,2.3128679562657695,1,0,0
15380,36,20.913980653429746,143931,27.67659138703449,17,34.75918822297629,0,1,9.358322496749025,1,1,0
12783,36,9.81607024309238,108768,19.502067095690126,9,61.90885652738011,2,0,8.508800750997418,0,0,0
32581,60,14.210546622727524,148544,8.349077881881847,13,58.44489043115127,3,1,4.559221632239649,0,1,0
16473,36,14.612414672332878,65903,8.462088779432245,14,60.65255057964909,1,0,4.000667759363807,0,1,0
22368,36,16.214234783026363,102489,29.046183821572264,5,61.92602137877215,0,1,4.581947424892704,1,0,0
20328,36,21.3575327577618,62093,20.881718640426,9,84.7058190871695,1,1,3.054555293191657,1,0,1
29174,60,18.837620923674994,121036,19.447674206580878,25,17.008151326733035,0,1,4.148762596832796,0,1,0
31215,36,18.261260982583842,117954,25.417005240821453,26,36.72939476151681,1,1,3.778760211436809,1,1,0
5827,36,15.534909916098796,149277,30.76524750242781,26,58.60017273507114,1,1,25.6181568560151,1,1,0
32306,60,6.919115098931798,64314,23.866194332399157,16,28.332773861162643,3,1,1.9907757072989538,1,1,0
24915,60,13.040169433017228,78225,27.88543707039437,19,97.81531220840392,1,1,3.139674894641782,1,1,1
12147,36,24.146337025811043,117985,27.95811572350871,24,26.31502596023292,1,1,9.713097884251255,1,1,0
9451,36,24.91096150576505,113014,15.687843463788772,23,46.962888064236516,3,0,11.95788805417416,0,1,0
20343,60,19.609962922018365,65179,13.22249586922987,7,87.73650457130682,3,1,3.2040013763948285,0,0,1
18635,60,9.550299261492901,147305,29.03492201525476,12,8.006366266022624,4,1,7.904749127984974,1,1,0
32511,60,7.0378129200679185,142417,16.315363753527308,26,82.06880020942519,4,1,4.380578880994125,0,1,1
25260,36,13.295287180923985,55338,32.10008019568116,2,57.100836897467,3,1,2.1907363420427552,1,0,0
10959,60,22.131438047186712,122435,7.090720901903589,18,3.180204081967042,2,0,11.17209599416005,0,1,0
5126,36,19.43728479790001,99681,6.74652536226019,18,90.29128919667691,0,0,19.4461568474444,0,1,1
24561,60,22.677844750822096,62101,32.81012480304225,16,3.919683545574304,3,1,2.5284393957900737,1,1,0
32632,36,17.315526293953045,32775,24.453647425443044,29,51.521779627129284,4,1,1.0043822015199804,1,1,0
13795,36,7.606567291793846,141497,16.38798069344997,11,4.903124636568112,1,0,10.257122145704965,0,1,0
16641,60,7.295919339963282,127183,27.651812444485483,2,7.120009847449815,3,1,7.6427498347455085,1,0,0
27408,60,5.960046052602586,75619,25.169804299809236,14,88.72043142578919,3,1,2.759011967308815,1,1,1
26493,36,16.341599411470618,75838,20.936031404587887,4,76.58255469624436,4,1,2.862567470652625,1,0,1
25530,60,9.85772473249578,49539,7.966200279879541,7,19.694117324489145,4,0,1.9404230317273796,0,0,0
12196,36,19.68767282709901,132274,29.365387618782545,2,62.04679732142539,2,1,10.845687110528042,1,0,0
33109,36,18.724998717150143,87124,30.98069572041874,21,79.46795684312156,4,1,2.631429520674137,1,1,1
16559,60,11.362214848166339,95149,10.165060656579474,14,88.95906413668648,4,1,5.746059544658494,0,1,1
8368,36,8.536033329281288,56616,30.515349559312,7,46.830692683914634,4,0,6.765774378585086,1,0,0
8797,60,7.048006995920025,109655,31.335419330496926,9,89.74998774012042,1,0,12.465044901671025,1,0,1
20114,36,19.74630547626194,120695,21.48285836865548,8,50.78500727175616,3,1,6.000546882768221,1,0,0
18718,36,14.008819908518664,84567,24.68537108668061,9,68.8228042177691,3,1,4.517950635751683,1,0,0
6792,60,11.47059828356278,67099,16.467119600434742,7,97.90293594251392,4,0,9.87912249705536,0,0,1
16053,36,22.133060316126244,105831,13.45374942527798,19,23.595178919452675,2,0,6.592599514109512,0,1,0
27116,36,16.872264331387683,130246,26.659494408549342,17,16.852127608247812,4,1,4.803289570733146,1,1,0
8476,36,15.360046727931689,91799,30.856254470474244,26,34.20188249778702,2,1,10.830462482302973,1,1,0
8417,60,19.867583299512315,120221,24.622326588672426,23,16.43990227203094,3,1,14.283117500297019,1,1,0
6645,60,21.311662804705765,144879,20.347718319396478,13,28.416280570487416,2,0,21.80270880361174,1,1,0
19755,36,18.72146310845439,55479,9.767743005325148,11,74.2985323370604,2,1,2.8083523158694,0,1,0
30781,36,13.800126371987053,76172,6.603761378144545,22,47.75240359212872,0,1,2.474643448880803,0,1,0
24414,36,12.585975853443749,129165,18.370753707402393,18,37.504129449490186,2,0,5.290611943966576,0,1,0
24256,60,20.433298765454044,85863,6.480486910922638,17,36.87240052757931,2,1,3.539866424802111,0,1,0
8072,36,15.358143212805722,72043,22.080038957216754,28,19.45299749000532,1,0,8.925049554013874,1,1,0
6854,36,19.087721570347526,112569,16.481875739533137,16,44.741145428699525,3,0,16.423840093376132,0,1,0
25405,60,22.807975781611038,132438,27.715673590459083,10,62.46355586881762,4,1,5.2130682936429835,1,0,0
9662,60,23.317812694734062,140107,14.169454905085503,4,13.915483451822375,0,0,14.50082798592424,0,0,0
11514,36,10.554312784811453,45408,22.789481029022962,4,97.28128614702146,2,1,3.9437206878582596,1,0,1
26415,60,8.757799005450282,87980,21.130505652653014,22,44.32811764267336,1,1,3.330683323869014,1,1,0
7708,36,10.225747206736758,112956,5.141372765667235,11,94.79609167513946,1,0,14.654385054488843,0,1,1
16694,60,20.027435410710055,46351,7.171681947929311,21,13.465892662418522,4,1,2.7765065292919613,0,1,0
28496,60,12.401160720923203,34131,13.711046374580615,25,76.72159531726803,4,1,1.197747052217855,0,1,1
14524,60,8.467785616826596,146836,31.467052430622953,8,61.76380505435449,3,1,10.109887083448086,1,0,0
29777,60,6.967709850139386,74825,9.410448646993357,9,82.00641195433708,2,1,2.5128454847701245,0,0,1
24891,36,11.546263776593758,41349,26.326829913816248,16,60.06779229552052,1,1,1.661202844401591,1,1,0
11456,36,7.722728807010226,90931,34.20099698456862,10,96.28366332428061,0,1,7.937412709497207,1,0,1
9212,60,8.12747225066614,74254,28.717026580734657,23,62.69318309298576,3,0,8.060573165436388,1,1,0
18224,36,18.677679468925405,68225,12.288360850611319,9,78.46041253444682,2,1,3.7436896400351185,0,0,1
12970,36,5.394641913368106,134383,32.25095781239245,3,87.75817725333674,4,1,10.36106399383192,1,0,1
30150,36,7.35106523250876,42453,7.793214695251702,25,71.458347121046,2,1,1.4080597014925373,0,1,0
21920,60,21.88730982426193,48814,19.044258256122074,2,52.42366565631603,4,1,2.2269160583941607,0,0,0
6625,60,21.898281700365064,48263,31.62625723179241,9,27.281707876342033,2,0,7.284981132075472,1,0,0
15314,36,11.58486957527154,107694,24.237971277706094,13,85.44926133956693,0,1,7.032388663967612,1,1,1
12973,36,6.75906016737458,45735,17.409336941830965,6,48.05782526886784,3,0,3.525398905418947,0,0,0
13577,36,19.099406676144117,45830,13.784386002115063,4,62.070822633505905,4,0,3.375561611548943,0,0,0
13070,36,12.202633755477487,77893,16.2529821595505,28,7.922653788091982,0,0,5.959678653404744,0,1,0
32857,60,5.909292544098516,74673,20.268253430278588,14,49.73513231268498,1,1,2.272666402897404,1,1,0
13666,36,8.156539625995972,119462,14.571317896184222,28,69.81576440198451,0,0,8.741548368213083,0,1,0
29993,36,7.7442962392804855,75066,34.06903586246899,29,58.407190993377,0,1,2.5027839829293503,1,1,0
27874,36,16.782326876553242,130315,32.99232959198435,11,44.8554856045705,0,1,4.675145296692258,1,1,0
8600,36,22.962351672071225,33373,31.120144046429623,2,22.34273167496692,4,1,3.880581395348837,1,0,0
11783,36,20.86144066646915,40335,17.654895065679604,29,30.967020009015954,1,1,3.4231519986421115,0,1,0
18226,60,15.9303209003446,53741,25.739053080056866,26,70.0624358162301,3,1,2.948589926478657,1,1,0
14146,60,13.443103298549602,40692,32.08487921107894,3,22.41906988393989,0,0,2.8765728827937225,1,0,0
9971,60,17.3735341813773,77295,30.51288463036784,5,62.172661530888185,4,1,7.751980744158058,1,0,0
34434,60,13.876254819601616,75541,17.42981042060623,25,58.97376125562032,4,1,2.1937910205029914,0,1,0
18490,60,9.921982451526318,64057,8.371581479667821,7,97.04174793868637,3,0,3.4644131963223366,0,0,1
22589,36,18.58394910704559,96983,7.268910915036484,11,6.0781842484669895,2,1,4.293372880605604,0,1,0
17951,60,22.46487891482642,49583,22.31192135677108,12,10.812260729606148,1,1,2.7621302434404766,1,1,0
17312,60,12.45740661361721,52765,24.27883805632795,29,50.608346564575704,1,0,3.0478858595194085,1,1,0
6990,60,21.83076935382674,89287,30.495278137910724,11,52.710982535363456,0,0,12.773533619456366,1,1,0
10299,36,13.621640929669809,53906,13.775450610230932,19,3.992765880517124,2,0,5.234100398096903,0,1,0
17997,36,13.02671886198852,115103,10.024114716501273,13,82.5855420859452,1,0,6.395677057287326,0,1,1
24956,36,5.566487150940553,109675,16.370174995345984,4,49.47234981028957,0,0,4.394734733130309,0,0,0
27359,36,18.905578027348206,76525,15.607253708968251,14,34.66437466405288,2,1,2.7970686063087102,0,1,0
18472,60,21.150050502276457,68230,8.974068620535643,12,31.885377061487585,4,1,3.6936985708098744,0,1,0
27704,60,18.27113839117122,147904,25.168479575394564,27,86.14071815541813,0,1,5.338723650014439,1,1,1
9380,60,8.02721902783887,49520,20.26075822188128,2,19.673286642818034,2,0,5.279317697228145,1,0,0
33734,36,7.0658693510528625,115238,26.633682683442988,8,16.041770543260924,3,1,3.416078733621865,1,0,0
34674,60,16.45717503237079,81934,15.58073360509204,22,21.317852922328317,1,1,2.3629809078848707,0,1,0
9757,60,13.030325083692038,55566,14.771066347331068,19,62.50225476519636,0,0,5.694988213590243,0,1,0
24097,36,13.581955669711792,103193,19.17727559131567,13,81.09308556284091,4,1,4.282400298792381,0,1,1
15395,36,24.356004934860152,133224,31.32222036185441,21,33.097869378817954,0,1,8.653718739850602,1,1,0
21241,60,19.47845342386131,60134,6.20843920201941,21,17.346199811481288,1,0,2.8310343204180595,0,1,0
10588,60,13.235754784155134,40345,29.144984518894162,28,20.919416762862053,1,0,3.810445787684171,1,1,0
32696,60,5.381985596834298,71185,16.069628379732695,1,61.9183778517851,2,1,2.1771776364081235,0,0,0
22350,60,5.681913957065405,145464,30.63857077365433,29,24.60352262142299,4,0,6.508456375838926,1,1,0
9944,60,18.69607391291712,122949,29.066090265075694,5,87.72802313513668,2,1,12.364139179404667,1,0,1
18395,60,21.75477519035528,100744,15.462837421882652,22,10.389135441431396,4,0,5.476705626528948,0,1,0
24816,36,19.154052590993675,63455,25.81629605964848,26,3.23685340055202,0,1,2.557019664732431,1,1,0
22072,36,13.117755052094509,145217,9.788982703203203,26,8.837824596090393,0,0,6.5792406669083,0,1,0
9243,60,5.622714758611391,58018,31.88844656491364,27,84.56431203863204,2,1,6.27696635291572,1,1,1
25085,36,24.348032604704596,84219,17.134731933557283,11,65.1229519665661,3,1,3.357345026908511,0,1,0
29917,60,24.726721243161734,75991,18.668768460656004,11,95.77446331172503,1,1,2.540060834976769,0,1,1
26566,60,15.987291028885373,103616,26.172771531109547,13,33.62965412697576,2,1,3.9003237220507416,1,1,0
14916,36,6.413419293902112,117438,29.625207101145527,2,21.267812800969942,2,0,7.873290426387771,1,0,0
28088,36,15.819450118289337,146841,12.090282299846287,19,56.19752393137492,0,1,5.227890914269439,0,1,0
25806,60,22.846769404416168,39486,24.840504196309862,16,53.78282791267486,1,1,1.5301092769123459,1,1,0
14984,36,18.59971020256427,68862,16.759941316674457,26,59.102398819532176,2,1,4.5957020822210355,0,1,0
6759,60,19.399784620654486,88870,16.06108772011884,5,34.75338626603488,0,0,13.148394732948661,0,0,0
32788,36,6.699396748644986,116694,25.70077471821964,14,0.5896940036786757,0,0,3.559045992436257,1,1,0
14181,60,7.130232740636028,135996,16.615498224678028,29,3.503165294061683,2,0,9.590014808546647,0,1,0
31838,36,7.546975527517706,73856,15.383255004932229,19,66.38264614225129,2,1,2.3197437024938754,0,1,0
7482,60,23.08753667321985,131407,30.076652243787272,5,52.32580481554814,0,1,17.563084736701416,1,0,0
29442,36,15.516992725276266,130744,8.038283714930191,21,82.10112596512735,2,1,4.440730928605394,0,1,1
5951,36,20.831501927859826,116055,25.27677868490632,24,30.04098587867969,1,1,19.501764409342968,1,1,0
30298,36,7.305825197672005,61379,12.46176181371874,26,81.54722372311751,0,1,2.025843289986138,0,1,1
32965,60,23.5528541101719,94729,5.464947254785709,9,42.549141345154325,0,1,2.8736235401183072,0,0,0
7079,36,21.422841829944204,58378,10.002928066180761,24,9.669838554633724,2,0,8.24664500635683,0,1,0
7717,36,9.495282895507122,135428,23.19984589327603,12,97.79115625906942,2,1,17.54930672541143,1,1,1
31908,60,22.48364466587907,84353,26.273815744578123,16,51.193592914551985,2,1,2.643631691111947,1,1,0
32952,60,10.268855187936186,79996,5.631733506689601,19,62.94785139623463,1,0,2.4276523428016508,0,1,0
25908,36,9.10679758678113,44031,6.0927632990516045,15,67.07971864895678,0,0,1.6995136637332098,0,1,0
14692,36,10.284878736244247,110072,32.07626344528859,17,36.241225222688065,3,1,7.491968418186769,1,1,0
29861,36,23.199101265452185,95982,7.199174543411595,15,74.75283198621374,1,1,3.21429289039215,0,1,0
12311,36,23.31183971029739,66683,31.825464758497137,3,87.02664653510172,1,1,5.416538055397612,1,0,1
33071,60,11.579915493759376,144091,11.844977412527173,17,38.71869764138588,0,1,4.3570197453962685,0,1,0
28570,36,19.108683701891024,147797,27.200534004746384,13,65.70008866315482,3,1,5.173153657682884,1,1,0
23449,60,18.514905103283667,47618,14.291997468380362,27,75.71238239772094,0,1,2.030704934112329,0,1,1
5768,60,21.131252642608064,36587,30.762560768275517,9,19.01258976890813,1,0,6.343099861303744,1,0,0
10490,36,10.930190002842622,92790,26.013645962730735,28,33.25960843959675,2,0,8.845567206863679,1,1,0
20534,60,15.202770838208037,61480,17.054403758050853,13,10.879584638095485,0,1,2.99405863445992,0,1,0
32633,36,18.353479020165736,128530,7.289073625222386,16,60.22084642482034,0,1,3.938651058744216,0,1,0
33865,60,5.525136376198121,50527,26.98100551612421,19,80.09376958208561,2,1,1.4920124021851469,1,1,1
11645,60,12.534774906619093,53569,23.506542678955448,14,61.083865658493366,3,0,4.600171747531129,1,1,0
26467,60,18.91776715357138,41151,5.087351535013662,8,17.9783830977044,3,1,1.5548040956663014,0,0,0
10232,36,10.051901862382667,101094,5.28259567917336,22,54.63684910261374,0,0,9.880179827990618,0,1,0
31737,60,24.154082140129745,89174,29.263789195780816,19,83.49341485264097,2,1,2.809780382518827,1,1,1
16485,60,5.603227430136779,74739,12.781992164055616,25,30.27247960782191,0,0,4.533757961783439,0,1,0
10797,60,24.161743751748457,62954,24.08401003184197,24,83.26515022526404,2,1,5.830693711216078,1,1,1
30522,60,9.335277360208,142984,18.62643259295742,3,78.4623283769988,1,0,4.684620929165847,0,0,1
26310,60,5.9764408385074,142863,30.902900435653017,23,2.174080783667487,2,1,5.429988597491448,1,1,0
27400,60,10.84948066447115,139373,32.50883339307466,21,23.945481408550194,0,1,5.086605839416058,1,1,0
24719,36,20.725646145804504,65303,34.90423138036562,18,54.29424057977258,4,1,2.641813989239047,1,1,0
17342,60,20.04884012896106,64700,9.610524074217405,16,71.76173700192592,3,1,3.730826894245185,0,1,0
13038,60,9.176808328455841,123036,30.888921394264262,14,88.05305256528293,0,0,9.436723423838012,1,1,1
21002,36,8.935802671835988,97568,12.980641301864054,16,64.10423182678943,2,1,4.645652794971907,0,1,0
18087,60,17.851598316090815,96788,22.72447624686523,24,38.03441712495391,2,1,5.3512467518106925,1,1,0
9873,60,14.16165379351461,101045,20.173185016076328,17,18.462720673731535,3,0,10.23447786893548,1,1,0
6481,36,20.845799066618046,67842,5.53964394717163,20,76.00358554624314,0,0,10.467829038728592,0,1,1
15093,36,5.482655573851072,43900,32.98313839718284,11,20.67815593241201,4,0,2.908633141191281,1,1,0
27689,60,17.208237215211422,110059,7.349811654476554,13,69.54305214682498,1,1,3.974827548846112,0,1,0
24835,60,19.613440244797516,31881,25.646567582232073,11,18.12116173712074,4,1,1.2837125025166096,1,1,0
33640,60,24.86772224057338,63037,28.55020508624786,28,9.105385030946444,1,1,1.873870392390012,1,1,0
19422,60,18.575633884736938,31630,28.858635471430528,29,25.11002237065345,1,1,1.6285655442281948,1,1,0
21438,36,9.636903130999325,50789,9.064835567865345,4,28.492980552511426,0,0,2.3691109245265416,0,0,0
12643,60,7.163723897600775,118059,18.427098515239162,29,64.72091344949101,1,0,9.337894487067942,0,1,0
31399,36,17.81833549288151,113494,29.882866113019396,26,16.088336774205892,2,1,3.6145737125386157,1,1,0
34873,60,15.463661350364319,76151,14.08037631136264,14,93.03069129868882,1,1,2.183666446821323,0,1,1
24846,36,22.982905768900327,78920,19.03246026123991,5,55.43616863422734,1,1,3.176366417129518,0,0,0
20708,60,19.5321604236255,139388,13.183816780995373,4,49.09317308164655,3,1,6.731118408344601,0,0,0
16271,36,15.194849000852413,97231,18.906542536559726,1,43.46945143083677,3,1,5.975723680167168,0,0,0
22216,36,13.071789415302952,147946,31.635137677786403,14,56.6601346950191,0,1,6.659434641699676,1,1,0
17600,36,13.087493991416405,110357,18.653726930983083,7,2.2446967161782294,0,0,6.270284090909091,0,0,0
15998,36,9.526085723024691,33262,21.677360512229612,10,99.00863745790825,2,1,2.0791348918614827,1,0,1
27338,36,5.346519435113941,96981,17.119288499092505,27,55.7524376194266,3,0,3.547479698588046,0,1,0
19295,60,16.498211764142123,111972,18.803515496099763,2,3.519500214017779,4,1,5.803161440787769,0,0,0
15682,60,9.248294650464304,105485,5.455225971392651,10,58.99776046995998,0,0,6.726501721719169,0,0,0
21380,60,9.16653835456083,84722,13.51236529881368,3,43.70787582896788,0,1,3.9626753975678204,0,0,0
13519,36,7.507624573529609,119499,18.097451652254733,21,2.403769666640887,3,0,8.839337229084991,0,1,0
28605,36,8.791909803533855,80818,24.013909279781867,8,92.4428752157473,3,1,2.8253102604439784,1,0,1
24694,60,5.6357829911027535,59932,18.501557916616765,10,1.056687207381335,2,0,2.426986312464566,0,0,0
8300,36,18.48462899497064,36901,15.13451129964692,8,57.78716768778214,3,0,4.445903614457832,0,0,0
11722,36,13.027942326253886,147473,16.642962060324713,14,96.17907476262239,1,1,12.58087357106296,0,1,1
12218,36,16.230491975462904,129023,12.268799876013997,18,23.7604496983026,4,1,10.560075298739564,0,1,0
29160,36,17.739152360415993,38597,32.73482848322159,9,25.417907424359665,1,1,1.3236282578875171,1,0,0
25059,60,24.449691245523184,93909,20.652296773727436,22,0.04231285601523638,1,1,3.7475158625643483,1,1,0
8054,60,6.365317317110019,102391,5.402283616163693,9,6.63511719879809,1,0,12.71306183262975,0,0,0
18575,60,13.35835369662876,114214,5.583387752586399,4,4.488841157708812,0,0,6.148802153432032,0,0,0
12970,36,9.917958670529622,38263,34.18884904856125,3,82.26562836884254,1,1,2.9501156515034697,1,0,1
7143,60,14.534238637136284,93293,11.643526741197352,14,83.6737569944919,0,0,13.060758784824303,0,1,1
26591,36,23.409446012277762,142824,29.16824866442944,14,72.67000841845227,3,1,5.371140611485089,1,1,0
14503,60,19.479685304963027,55805,6.7482590468172345,21,35.27450125170921,4,1,3.8478245880162727,0,1,0
32767,60,18.238991729597867,121679,32.63488210083647,16,82.12544498888423,4,1,3.7134617145298625,1,1,1
20149,36,13.824917528623548,41874,31.23251011000035,5,53.9774520242882,1,0,2.078217281254653,1,0,0
23922,60,18.422249967488717,123065,22.13279487303544,20,30.431027647992327,4,1,5.144427723434496,1,1,0
17175,36,5.647507545488162,116402,5.269959718497673,29,43.72767691143904,0,0,6.777409024745269,0,1,0
25931,60,16.72477344059789,44079,12.734326220700128,23,6.576776983457567,3,1,1.6998573136400448,0,1,0
27003,60,16.075531251984962,79850,17.204679421953948,24,94.49086867499136,1,1,2.9570788430915083,0,1,1
13356,60,11.932808639263857,102779,18.801923502426853,15,61.911641735184006,2,1,7.69534291704103,0,1,0
33853,60,9.030282508482168,125408,13.93036275687116,21,73.12341449305728,4,1,3.704487046938233,0,1,0
27996,60,21.15111101998602,39018,5.9884360473659,9,67.65833704198766,4,1,1.3936990998714103,0,0,0
26389,60,6.07724228910193,79500,22.703822177796262,7,66.77499845209806,1,1,3.0126188942362346,1,0,0
20070,36,6.3934572884717555,42100,20.72464003084268,13,1.726098549724009,4,0,2.0976581963129046,1,1,0
5822,60,13.810434879682932,87021,13.490019062872332,29,52.53712797848466,4,0,14.946925455170044,0,1,0
22327,60,10.051090948172101,144995,6.139279027088196,23,82.17102286255341,2,0,6.4941550588973,0,1,1
19289,36,19.90904827014041,49800,34.83782561665821,8,4.451885141159995,0,1,2.5817823630048213,1,0,0
11150,36,17.683801538423822,93400,19.459585604792178,12,95.61656838882706,1,1,8.376681614349776,0,1,1
9425,60,20.45069592253263,122446,27.680127253222313,4,42.41596830059892,1,1,12.991618037135279,1,0,0
30350,60,11.493579126756021,59437,18.569421051540065,16,28.989549205137124,2,1,1.9583855024711696,0,1,0
21032,36,19.810378792357348,133124,6.295108725888243,26,53.18213616419428,2,1,6.329593001141118,0,1,0
7198,60,22.24606472052798,106537,14.288022352565001,29,80.12141878430363,0,0,14.800916921367046,0,1,1
32732,60,11.905489888371434,76675,14.603304230177036,29,47.47550617686376,3,1,2.3425088598313577,0,1,0
25626,60,11.797916423236668,49942,30.15058712147048,6,64.51056765863919,1,1,1.9488800437056115,1,0,0
25079,36,22.999028078128525,50862,24.626899339996232,5,49.99143878668599,4,1,2.0280712947087203,1,0,0
8452,60,5.995805063754183,41669,13.262897109184186,1,63.12722566411592,0,0,4.93007572172267,0,0,0
14106,36,12.003788114616887,83772,34.03219863977258,14,13.803091519663656,1,1,5.938749468311357,1,1,0
18859,60,7.373449841436082,45916,14.646254971936141,29,3.8663386178099945,0,0,2.43469961291691,0,1,0
22692,36,5.579611804999525,40878,34.94702077486161,9,13.690140569739274,3,1,1.801427815970386,1,0,0
25561,36,7.2573883529364425,32985,34.8849107951079,18,28.583814466392877,1,1,1.2904424709518407,1,1,0
13705,60,13.624915823605539,127905,10.736315532402255,6,25.335606244810684,4,0,9.332725282743525,0,0,0
15112,36,18.739121384555816,103648,14.382233485652005,15,61.51753496606469,1,0,6.85865537321334,0,1,0
28236,36,10.785648488839259,71235,19.581325954539626,16,45.58894241342409,0,0,2.522843178920527,0,1,0
27419,60,21.993506148022494,48931,24.92302013443673,8,3.881198102684702,3,1,1.7845654473175536,1,0,0
24978,36,13.752312574767,122876,20.84142347011398,19,3.4865906317025575,0,1,4.919369044759388,1,1,0
9841,36,24.36456101923487,30336,34.083244073967705,5,9.058800212066576,0,1,3.082613555532974,1,0,0
20358,36,24.083113388874,72933,26.719674927070745,14,35.3081157400866,2,1,3.582522841143531,1,1,0
6409,36,20.4655244533363,114899,11.361345481489233,7,0.618295096372945,0,0,17.927757840536746,0,0,0
34378,60,23.648109922932363,75536,8.152926506409148,4,49.398726543014035,3,1,2.197219151783117,0,0,0
9566,60,19.14192152322223,99504,25.652038721280704,28,36.06696643093027,4,1,10.401839849466862,1,1,0
16382,60,22.91166379982363,129214,9.753573205422889,21,55.54413024408264,2,1,7.887559516542547,0,1,0
25875,36,9.72947434732613,81148,28.630305210072624,1,72.08252280828007,0,1,3.136154589371981,1,0,0
22939,60,11.908404003535972,143936,14.331100017810108,4,25.09728154798544,1,0,6.274728628100615,0,0,0
19596,36,20.05860132009723,46279,14.806797891668195,14,15.70836476289097,2,0,2.361655439885691,0,1,0
5804,60,13.491224764131143,98665,5.323951771685359,23,27.805355596338753,3,0,16.99948311509304,0,1,0
18221,36,21.74654867649036,133751,26.03033801285122,16,0.17631819519055014,1,0,7.340486252126667,1,1,0
6279,60,22.5527774317555,134433,8.398092591940573,28,12.001295552578073,3,0,21.40993788819876,0,1,0
18192,36,10.994589694418497,101386,28.186417323905545,26,75.08303636863344,1,0,5.573109058927001,1,1,1
34748,36,21.46901616379147,116124,19.756034657516203,7,22.280684240028513,4,1,3.341890180729826,0,0,0
12083,36,8.085285421303002,135750,28.528394448637073,10,99.42996338040386,3,1,11.234792683936108,1,0,1
27370,36,11.68393423073698,107485,22.51779617593224,10,16.783152136480915,1,0,3.9271099744245523,1,0,0
27003,60,15.359299022427779,104055,7.472998160569722,4,78.87717155654934,3,1,3.853460726585935,0,0,1
33153,36,9.528875242077843,121911,27.96957010115549,12,70.50444718255345,2,1,3.6772237806533346,1,1,0
16093,36,16.585356591503988,128618,7.093984546842492,6,32.21321428163076,3,0,7.992170508916921,0,0,0
22771,36,16.57390157435293,107273,19.361051617079966,13,33.073914356596525,3,1,4.710948135786746,0,1,0
34975,60,9.138057897018115,96670,10.170476424348898,21,56.355158096710454,1,0,2.76397426733381,0,1,0
17880,60,20.912826897709134,106474,27.570055339336548,1,85.23740974825584,3,1,5.954921700223713,1,0,1
32337,60,17.63288978822994,84028,32.34773683418379,8,38.61869441194644,4,1,2.5985094473822556,1,0,0
20517,36,11.355210136499085,120022,21.623784900748227,28,6.117988091840654,0,0,5.849880586830433,1,1,0
24063,36,9.643695669405838,143892,20.814418828975413,23,37.44191769022967,2,0,5.979803017080164,1,1,0
7106,60,22.57500277668987,121632,27.91889588976854,16,20.73126732427414,1,0,17.11680270194202,1,1,0
29557,36,21.714844904493052,136651,5.152364389271816,5,93.92070170650175,3,1,4.62330412423453,0,0,1
21086,60,9.595213497110526,101128,32.53275927905482,29,69.72743463759475,3,1,4.795978374276771,1,1,0
25607,36,5.712104530330175,48108,10.92346451273395,26,5.083266421334864,3,0,1.8787050415901903,0,1,0
9831,36,21.090651914862477,82495,34.52356651478712,26,29.298853726260642,2,1,8.391313192961041,1,1,0
24152,60,17.31017110530086,112806,27.087618438813866,7,5.021596492080693,0,1,4.670669095727062,1,0,0
33529,36,7.017640561069194,123185,28.227534431020132,26,83.0016670374786,4,1,3.6739837155894897,1,1,1
8186,36,16.747164124377903,106533,24.686089411208197,3,90.62964019071609,4,1,13.014048375274859,1,0,1
32856,36,14.043653707233885,129025,19.149895483554808,24,11.227960583907437,1,1,3.926984416849282,0,1,0
7573,60,20.49100654947383,86830,22.148830800834965,21,44.02900460086961,0,0,11.46573352700383,1,1,0
17808,36,9.1816968431746,104640,6.392086580453769,2,93.18832818364258,0,1,5.876010781671159,0,0,1
7599,36,14.06313488610053,82509,23.71878528296043,2,14.521168671467056,2,0,10.857876036320569,1,0,0
9033,36,8.124882285038336,96406,23.7829430596114,20,29.190359065631487,3,0,10.672644747038635,1,1,0
13428,36,24.150544556216932,124220,31.736023922054283,23,30.427465017265586,0,1,9.250819183795056,1,1,0
6304,60,20.574763138503283,69519,20.16969072290658,10,3.0058312201998505,3,1,11.027760152284264,1,0,0
33006,60,19.73444853002793,79649,7.31433122258183,20,3.6273234689990663,2,1,2.4131673029146214,0,1,0
28752,60,18.80413330041604,64524,14.185877614462436,9,95.27928270829129,1,1,2.2441569282136893,0,0,1
27261,36,13.466728849327634,126493,24.668882363429525,18,57.1092608986254,1,1,4.640071897582628,1,1,0
22685,60,23.465648314062896,63885,12.177765882543916,6,30.664832142861787,3,0,2.8161780912497245,0,0,0
23925,60,6.458340238540108,74369,13.415834655662028,20,37.86746607065845,3,0,3.1084221525600837,0,1,0
23435,36,21.065181433579035,131132,29.614070490825604,6,71.48429288450242,0,1,5.595562193300618,1,0,0
28193,36,9.304654642114654,125402,22.52959195288127,26,36.65172035546204,2,1,4.447983542013975,1,1,0
13633,36,11.48055911267696,60676,20.255822953207176,25,22.776040309328828,1,0,4.45067116555417,1,1,0
